RowOrder,GeneID,Cluster
1329,ALDH18A1,EarlyInter
1330,ENOPH1,EarlyInter
1331,E2F5,EarlyInter
1332,BAG2,EarlyInter
1333,FOXRED2,EarlyInter
1334,ESD,EarlyInter
1335,FIRRE,EarlyInter
1336,BCKDHB,EarlyInter
1337,FAM161A,EarlyInter
1338,DLEU1,EarlyInter
1339,DOT1L,EarlyInter
1340,FOXK2,EarlyInter
1341,FOXRED1,EarlyInter
1343,CHSY1,EarlyInter
1344,BAIAP2L1,EarlyInter
1345,FAM98B,EarlyInter
1346,CDR2,EarlyInter
1347,CACNA2D2,EarlyInter
1348,CDK11B,EarlyInter
1349,CEP76,EarlyInter
1350,AGBL3,EarlyInter
1351,CDKN2AIP,EarlyInter
1352,APOBEC3D,EarlyInter
1353,CAND1,EarlyInter
1354,CTCF,EarlyInter
1355,DDX50,EarlyInter
1356,DHRS13,EarlyInter
1357,DNAAF2,EarlyInter
1358,GALNT15,EarlyInter
1359,FAM83E,EarlyInter
1360,AK6,EarlyInter
1363,CASP3,EarlyInter
1364,EIF3F,EarlyInter
1365,ARHGEF25,EarlyInter
1366,DCAF17,EarlyInter
1367,CENPV,EarlyInter
1368,CYP2U1,EarlyInter
1369,CHD1,EarlyInter
1370,ALKBH8,EarlyInter
1371,AARS2,EarlyInter
1372,CDC23,EarlyInter
1373,CSTF2,EarlyInter
1375,DDX1,EarlyInter
1376,C15orf61,EarlyInter
1377,CEBPZ,EarlyInter
1378,FKBP4,EarlyInter
1379,G3BP1,EarlyInter
1380,EMC4,EarlyInter
1381,C18orf21,EarlyInter
1382,CHD7,EarlyInter
1383,DTD2,EarlyInter
1384,BCAS2,EarlyInter
1386,AP3M2,EarlyInter
1388,FAM217B,EarlyInter
1389,FAHD2A,EarlyInter
1390,CSTF2T,EarlyInter
1391,AMER1,EarlyInter
1392,ACP1,EarlyInter
1394,CACYBP,EarlyInter
1397,AKAP1,EarlyInter
1399,C12orf73,EarlyInter
1400,FUBP1,EarlyInter
1401,BTF3,EarlyInter
1402,CHD4,EarlyInter
1403,FGFRL1,EarlyInter
1404,ESF1,EarlyInter
1405,BMS1,EarlyInter
1406,BSG,EarlyInter
1408,F2RL3,EarlyInter
1409,DDX18,EarlyInter
1410,DOK3,EarlyInter
1411,GAS8,EarlyInter
1412,DYRK2,EarlyInter
1413,CCDC59,EarlyInter
1414,BMP4,EarlyInter
1415,FKTN,EarlyInter
1417,BCS1L,EarlyInter
1419,EIF3H,EarlyInter
1420,EIF5,EarlyInter
1421,CEBPG,EarlyInter
1422,DYNLL2,EarlyInter
1423,C7orf26,EarlyInter
1424,ENY2,EarlyInter
1426,DEPDC1-AS1,EarlyInter
1427,CFAP43,EarlyInter
1428,EXO5,EarlyInter
1429,FAAP24,EarlyInter
1430,CCNT1,EarlyInter
1431,EEF1G,EarlyInter
1432,G3BP2,EarlyInter
1433,AP3M1,EarlyInter
1434,EMG1,EarlyInter
1435,CHORDC1,EarlyInter
1436,DHX37,EarlyInter
1437,DNTTIP2,EarlyInter
1438,ATP6V0A2,EarlyInter
1439,C9orf78,EarlyInter
1440,DNAJA1,EarlyInter
1441,EXOSC10,EarlyInter
1442,BCCIP,EarlyInter
1443,API5,EarlyInter
1444,CNOT7,EarlyInter
1445,EIF2A,EarlyInter
1446,EIF3A,EarlyInter
1448,AASDHPPT,EarlyInter
1450,CTBP1,EarlyInter
1451,EEF1B2,EarlyInter
1452,EARS2,EarlyInter
1454,EIF3J,EarlyInter
1455,B3GALT6,EarlyInter
1456,FLJ12825,EarlyInter
1458,FZR1,EarlyInter
1459,CUL7,EarlyInter
1462,DCTN3,EarlyInter
1465,ACY3,EarlyInter
1466,CDC25B,EarlyInter
1467,FZD4,EarlyInter
1468,DDX25,EarlyInter
1470,ANKRD61,EarlyInter
1471,AP4B1-AS1,EarlyInter
1472,CAGE1,EarlyInter
1473,FAM86B2,EarlyInter
1474,ARL16,EarlyInter
1476,EIF1B,EarlyInter
1477,CGGBP1,EarlyInter
1478,FAM72D,EarlyInter
1479,CUL1,EarlyInter
1480,DGCR6L,EarlyInter
1481,F8A1,EarlyInter
1482,CDK9,EarlyInter
1483,CD19,EarlyInter
1484,BLMH,EarlyInter
1485,BEND4,EarlyInter
1486,DNAJC9,EarlyInter
1487,FH,EarlyInter
1488,DTYMK,EarlyInter
1489,CEP41,EarlyInter
1490,CNOT1,EarlyInter
1491,CDCA4,EarlyInter
1492,ARHGAP33,EarlyInter
1493,DHX30,EarlyInter
1494,DCXR,EarlyInter
1495,EDC4,EarlyInter
1496,APEX1,EarlyInter
1498,CCND3,EarlyInter
1499,CACNA1A,EarlyInter
1500,DARS2,EarlyInter
1501,ATRIP,EarlyInter
1503,ADAT1,EarlyInter
1504,CDC20,EarlyInter
1505,AURKA,EarlyInter
1506,CCNB1,EarlyInter
1507,DDX39A,EarlyInter
1508,DUSP28,EarlyInter
1509,ATAT1,EarlyInter
1510,CKS2,EarlyInter
1511,ADSL,EarlyInter
1512,EXOSC2,EarlyInter
1513,FLAD1,EarlyInter
1514,DLAT,EarlyInter
1515,DDX51,EarlyInter
1516,CCT6A,EarlyInter
1517,ANKLE1,EarlyInter
1518,DDX23,EarlyInter
1519,DDX20,EarlyInter
1520,C11orf95,EarlyInter
1521,CCNB1IP1,EarlyInter
1522,BRSK1,EarlyInter
1523,FANCF,EarlyInter
1524,EXOSC3,EarlyInter
1525,CAD,EarlyInter
1526,BEND3,EarlyInter
1527,CDKN2AIPNL,EarlyInter
1528,DHX33,EarlyInter
1529,CYB5D1,EarlyInter
1530,BRIX1,EarlyInter
1532,CAPRIN1,EarlyInter
1533,DDX46,EarlyInter
1534,DDX55,EarlyInter
1535,DANCR,EarlyInter
1536,ANAPC1,EarlyInter
1537,CTPS1,EarlyInter
1538,DBN1,EarlyInter
1539,FSD1,EarlyInter
1540,DHX15,EarlyInter
1541,CCAR1,EarlyInter
1542,DHODH,EarlyInter
1543,FAM86B1,EarlyInter
1544,DDX10,EarlyInter
1545,FKBP11,EarlyInter
1546,B4GALT2,EarlyInter
1547,C12orf29,EarlyInter
1549,AMN,EarlyInter
1550,BRMS1L,EarlyInter
1551,ACTR5,EarlyInter
1552,DNLZ,EarlyInter
1553,ADAT2,EarlyInter
1554,DECR2,EarlyInter
1555,FAM104B,EarlyInter
1556,ECSIT,EarlyInter
1557,ALG3,EarlyInter
1558,C8orf33,EarlyInter
1559,DDR2,EarlyInter
1561,EXOC3-AS1,EarlyInter
1563,CCDC157,EarlyInter
1564,CNOT3,EarlyInter
1565,FBXO45,EarlyInter
1566,C17orf58,EarlyInter
1567,C6orf58,EarlyInter
1568,CHERP,EarlyInter
1569,CDK4,EarlyInter
1570,ANAPC7,EarlyInter
1571,ERH,EarlyInter
1572,DCTPP1,EarlyInter
1573,FUS,EarlyInter
1574,APBA2,EarlyInter
1575,FARSB,EarlyInter
1576,CCT8,EarlyInter
1577,CCT2,EarlyInter
1578,FABP5,EarlyInter
1579,FBL,EarlyInter
1580,CCT5,EarlyInter
1581,GART,EarlyInter
1582,C1QBP,EarlyInter
1583,C2orf69,EarlyInter
1584,CCT7,EarlyInter
1585,CHCHD2,EarlyInter
1586,CCT4,EarlyInter
1589,CENPT,EarlyInter
1590,ELP5,EarlyInter
1593,DDX31,EarlyInter
1594,DNAJA3,EarlyInter
1595,FARSA,EarlyInter
1596,EMD,EarlyInter
1597,CCDC86,EarlyInter
1598,FTSJ3,EarlyInter
1599,DDX47,EarlyInter
1600,DHX9,EarlyInter
1601,EIF3B,EarlyInter
1602,GAR1,EarlyInter
1603,DKC1,EarlyInter
1605,ABCE1,EarlyInter
1606,EIF3M,EarlyInter
1607,CCDC43,EarlyInter
1608,CCT3,EarlyInter
1609,BOP1,EarlyInter
1610,DNAAF5,EarlyInter
1611,DNAH17-AS1,EarlyInter
1612,FBXL19,EarlyInter
1613,ATP8B2,EarlyInter
1615,DDX41,EarlyInter
1616,DUS1L,EarlyInter
1617,ABCF2,EarlyInter
1618,DPH2,EarlyInter
1619,DDX28,EarlyInter
1620,EIF1AD,EarlyInter
1621,ADH5,EarlyInter
1622,BAP1,EarlyInter
1623,DDB1,EarlyInter
1625,DNAJC14,EarlyInter
1626,CLUH,EarlyInter
1628,CCAR2,EarlyInter
1629,CISD1,EarlyInter
1630,FEM1A,EarlyInter
1631,EZR,EarlyInter
1632,EWSR1,EarlyInter
1635,ATIC,EarlyInter
1636,AHSA1,EarlyInter
1637,FTSJ1,EarlyInter
1638,DCAF13,EarlyInter
1639,DDX54,EarlyInter
1640,CHRAC1,EarlyInter
1641,DOLPP1,EarlyInter
1642,EIF4H,EarlyInter
1643,EIF2B2,EarlyInter
1644,DFFA,EarlyInter
1645,BTBD1,EarlyInter
1646,CNKSR3,EarlyInter
1647,DNAJC11,EarlyInter
1648,EIF3I,EarlyInter
1649,EIF5A,EarlyInter
1650,DNAJC8,EarlyInter
1651,APRT,EarlyInter
1652,C19orf53,EarlyInter
1653,DHCR7,EarlyInter
1654,ATXN7L3B,EarlyInter
1655,CACNB1,EarlyInter
1656,C16orf91,EarlyInter
1657,FDXACB1,EarlyInter
1658,DUSP2,EarlyInter
1659,ATAD3A,EarlyInter
1660,ALDH1B1,EarlyInter
1661,AHCY,EarlyInter
1662,CCDC124,EarlyInter
1663,CFAP97,EarlyInter
1664,BZW2,EarlyInter
1665,EIF1AX,EarlyInter
1666,DIMT1,EarlyInter
1667,CWC15,EarlyInter
1668,DNAJC2,EarlyInter
1669,FAM136A,EarlyInter
1670,FAM98A,EarlyInter
1671,EIF2S1,EarlyInter
1672,DDX21,EarlyInter
1673,EBNA1BP2,EarlyInter
1674,CYCS,EarlyInter
1675,EIF4G2,EarlyInter
1676,BRMS1,EarlyInter
1677,ELAC2,EarlyInter
1678,FGF11,EarlyInter
1679,CCDC137,EarlyInter
1680,DCAF4,EarlyInter
1681,CHCHD1,EarlyInter
1682,EDF1,EarlyInter
1683,CLPP,EarlyInter
1684,FADS1,EarlyInter
1685,EIF2S2,EarlyInter
1686,ARL6IP4,EarlyInter
1687,CBR1,EarlyInter
1688,BUD31,EarlyInter
1690,CLEC18B,EarlyInter
1691,C1orf115,EarlyInter
1692,EIF3G,EarlyInter
1693,CDC34,EarlyInter
1694,C5orf51,EarlyInter
1695,CHAMP1,EarlyInter
1696,DDX42,EarlyInter
1697,DYNLL1,EarlyInter
1698,ACLY,EarlyInter
1700,DAZAP1,EarlyInter
1701,FASN,EarlyInter
1703,ANKLE2,EarlyInter
1705,FDPS,EarlyInter
1706,EBP,EarlyInter
1707,BRD4,EarlyInter
1708,DPP3,EarlyInter
1709,FBXL13,EarlyInter
1711,CYB5B,EarlyInter
1712,ACACA,EarlyInter
1714,EID1,EarlyInter
1715,CDH15,EarlyInter
1717,CARM1,EarlyInter
1718,CLPTM1L,EarlyInter
1719,AEN,EarlyInter
1720,AIFM1,EarlyInter
1721,AP2B1,EarlyInter
1722,EIF2B3,EarlyInter
1723,AVEN,EarlyInter
1724,FKBPL,EarlyInter
1725,FXN,EarlyInter
1726,ALG8,EarlyInter
1727,CUTA,EarlyInter
1728,C12orf45,EarlyInter
1729,ABCB6,EarlyInter
1730,ABCC4,EarlyInter
1731,GADD45GIP1,EarlyInter
1732,ENDOG,EarlyInter
1733,FLVCR1,EarlyInter
1734,EIF5B,EarlyInter
1735,ABCF1,EarlyInter
1736,EMC6,EarlyInter
1737,CARNMT1,EarlyInter
1738,CDK16,EarlyInter
1740,DDHD2,EarlyInter
1741,CHN1,EarlyInter
1742,ADARB1,EarlyInter
1744,FBXW8,EarlyInter
1745,FAM207A,EarlyInter
1747,ENSA,EarlyInter
1748,FDFT1,EarlyInter
1749,ADGRL1,EarlyInter
1750,EIF5AL1,EarlyInter
1751,ERCC8,EarlyInter
1752,DNAJC30,EarlyInter
1754,BICD1,EarlyInter
1756,CCDC38,EarlyInter
1757,CTTN,EarlyInter
1758,DDTL,EarlyInter
1759,CCER2,EarlyInter
1760,CDC42BPG,EarlyInter
1761,FIZ1,EarlyInter
1763,B3GLCT,EarlyInter
1764,DLG3,EarlyInter
1765,ARHGEF39,EarlyInter
1766,ATP6V1E2,EarlyInter
1767,BDH1,EarlyInter
1768,ACAA2,EarlyInter
1769,FOXM1,EarlyInter
1770,ANLN,EarlyInter
1772,DROSHA,EarlyInter
1773,CENPK,EarlyInter
1774,CLSPN,EarlyInter
1775,ACAT2,EarlyInter
1776,AGAP2,EarlyInter
1777,FHL1,EarlyInter
1778,C21orf91,EarlyInter
1779,CHCHD4,EarlyInter
1780,AIP,EarlyInter
1781,CYTH2,EarlyInter
1782,GANAB,EarlyInter
1783,AK2,EarlyInter
1784,DNAJC18,EarlyInter
1785,BANF1,EarlyInter
1786,ETV4,EarlyInter
1788,ERAL1,EarlyInter
1789,APOBEC3G,EarlyInter
1790,BCL2L12,EarlyInter
1791,FAM189B,EarlyInter
1793,DCAF15,EarlyInter
1794,DLG5,EarlyInter
1795,FSCN1,EarlyInter
1796,CHRNA10,EarlyInter
1798,ANAPC15,EarlyInter
1800,CUEDC2,EarlyInter
1801,ACAP3,EarlyInter
1802,GAL3ST4,EarlyInter
1803,FAM72C,EarlyInter
1804,BRAT1,EarlyInter
1807,ATXN7L2,EarlyInter
1808,EXOSC5,EarlyInter
1809,BYSL,EarlyInter
1810,DUSP12,EarlyInter
1811,C1orf131,EarlyInter
1812,EHD1,EarlyInter
1813,CNPY2,EarlyInter
1814,DDX49,EarlyInter
1815,DAXX,EarlyInter
1816,EPHB4,EarlyInter
1817,EIF2S3,EarlyInter
1818,CAMKK2,EarlyInter
1819,BAALC-AS1,EarlyInter
1820,ATAD3B,EarlyInter
1821,AIMP2,EarlyInter
1822,CTU2,EarlyInter
1823,DUSP14,EarlyInter
1824,EIF2B5,EarlyInter
1825,DUS3L,EarlyInter
1826,AQR,EarlyInter
1827,ARPC5L,EarlyInter
1828,ADAR,EarlyInter
1829,ARFGAP3,EarlyInter
1830,ABT1,EarlyInter
1831,ARMC6,EarlyInter
1832,C12orf43,EarlyInter
1833,CIAPIN1,EarlyInter
1834,EI24,EarlyInter
1835,DOLK,EarlyInter
1836,CSTF3,EarlyInter
1837,EIF3K,EarlyInter
1838,ADRM1,EarlyInter
1839,DHX38,EarlyInter
1840,DDX56,EarlyInter
1842,CLP1,EarlyInter
1843,ANKRD40,EarlyInter
1844,CLK2,EarlyInter
1845,CD2BP2,EarlyInter
1846,ETF1,EarlyInter
1849,ELOVL7,EarlyInter
1850,ADM5,EarlyInter
1852,EMC8,EarlyInter
1853,CXXC1,EarlyInter
1854,E4F1,EarlyInter
1855,EIF4EBP2,EarlyInter
1856,CNIH1,EarlyInter
1857,ATP6V1G1,EarlyInter
1858,ANKRD52,EarlyInter
1859,ECHS1,EarlyInter
1860,EIF4G1,EarlyInter
1861,DAP3,EarlyInter
1862,CDC123,EarlyInter
1863,ENO1,EarlyInter
1865,AURKAIP1,EarlyInter
1866,CYC1,EarlyInter
1868,GAPDH,EarlyInter
1869,EIF6,EarlyInter
1870,CYB5R3,EarlyInter
1871,DDA1,EarlyInter
1873,CUL4A,EarlyInter
1874,AHCTF1,EarlyInter
1876,ADPRM,Inter1
1877,DVL3,Inter1
1878,C9orf153,Inter1
1879,CISD2,Inter1
1880,EPM2AIP1,Inter1
1881,EFR3B,Inter1
1883,AMH,Inter1
1884,C19orf84,Inter1
1885,DGKD,Inter1
1886,CMTR1,Inter1
1887,DEAF1,Inter1
1888,ABCC2,Inter1
1889,ASPN,Inter1
1890,ANKRD7,Inter1
1891,ADGRF3,Inter1
1892,C22orf24,Inter1
1893,CCDC183-AS1,Inter1
1894,EIF2D,Inter1
1895,AKAP5,Inter1
1896,CTBP1-AS,Inter1
1897,CECR3,Inter1
1898,DDR1,Inter1
1899,FGF6,Inter1
1900,ALPK2,Inter1
1901,ABCC8,Inter1
1904,ESRP2,Inter1
1905,CDRT1,Inter1
1906,CYGB,Inter1
1910,C5orf22,Inter1
1911,CCDC154,Inter1
1912,FAM76A,Inter1
1913,DNAJC19,Inter1
1914,BAAT,Inter1
1916,FAN1,Inter1
1917,CAPN14,Inter1
1919,GAS2,Inter1
1920,CLVS1,Inter1
1921,AOC3,Inter1
1922,CCL25,Inter1
1923,ATN1,Inter1
1924,DCUN1D2,Inter1
1925,EIF4A2,Inter1
1926,EEF1A1,Inter1
1928,CIPC,Inter1
1929,CDADC1,Inter1
1930,GAS5,Inter1
1931,EPB41L4A-AS1,Inter1
1932,EDRF1,Inter1
1933,EEF1D,Inter1
1934,CYB5R2,Inter1
1936,BAALC,Inter1
1937,CCDC42,Inter1
1938,FAM234B,Inter1
1939,DNAL1,Inter1
1940,C9orf24,Inter1
1943,EIF2B1,Inter1
1944,CCDC66,Inter1
1945,DRICH1,Inter1
1946,ADAL,Inter1
1947,BBS1,Inter1
1948,AFAP1L1,Inter1
1949,CHRNA9,Inter1
1951,ACR,Inter1
1952,ABHD15,Inter1
1953,CALR3,Inter1
1961,ANKRD31,Inter1
1963,B3GALNT2,Inter1
1967,DPH1,Inter1
1968,FSTL3,Inter1
1969,ANGPT2,Inter1
1970,CILP,Inter1
1971,CEP89,Inter1
1972,CYP46A1,Inter1
1973,CDH3,Inter1
1977,BDKRB2,Inter1
1978,C1orf226,Inter1
1980,C1S,Inter1
1981,CAMK2B,Inter1
1983,BEND2,Inter1
1985,EFNB1,Inter1
1986,CIB4,Inter1
1987,C16orf89,Inter1
1988,FGF17,Inter1
1989,FZD8,Inter1
1990,GALNT1,Inter1
1992,DDX27,Inter1
1993,BRD9,Inter1
1994,CYP27B1,Inter1
1995,EMC1,Inter1
1996,CDC5L,Inter1
1997,FCF1,Inter1
1998,BCL6B,Inter1
1999,DCDC2C,Inter1
2000,CXCL9,Inter1
2001,CBX4,Inter1
2003,EGR3,Inter1
2004,DNPEP,Inter1
2005,EIF3D,Inter1
2007,C1orf43,Inter1
2008,ADAM29,Inter1
2009,APOD,Inter1
2010,EML1,Inter1
2011,ACSL6,Inter1
2013,CLUAP1,Inter1
2015,ERBB3,Inter1
2016,ADAMTS18,Inter1
2018,C10orf55,Inter1
2020,CHRNA3,Inter1
2022,FAM83F,Inter1
2023,EGLN3,Inter1
2024,FBXO40,Inter1
2025,CYP27C1,Inter1
2027,CXCR5,Inter1
2029,CCDC40,Inter1
2030,CYP27A1,Inter1
2031,APBA3,Inter1
2032,DHX8,Inter1
2033,ENKD1,Inter1
2034,EIF2B4,Inter1
2039,FABP2,Inter1
2041,DNAH14,Inter1
2042,FSD2,Inter1
2044,FOXE3,Inter1
2048,C6orf226,Inter1
2049,FBLIM1,Inter1
2056,DLG5-AS1,Inter1
2057,CFAP52,Inter1
2059,CITED1,Inter1
2060,BRF2,Inter1
2061,ACCS,Inter1
2063,FAM229A,Inter1
2064,FAM209B,Inter1
2066,BNIPL,Inter1
2067,DIO2,Inter1
2068,ASTE1,Inter1
2069,BAD,Inter1
2072,DNM3,Inter1
2073,DMAP1,Inter1
2074,ATG2A,Inter1
2076,ASTL,Inter1
2077,ERCC3,Inter1
2078,BTG1,Inter1
2079,BSDC1,Inter1
2080,CCNL2,Inter1
2081,DBR1,Inter1
2084,ACIN1,Inter1
2085,ACTR6,Inter1
2086,BET1,Inter1
2087,GADD45B,Inter1
2088,ARMCX1,Inter1
2089,ERCC6L2,Inter1
2097,ABALON,Inter1
2098,CCNT2,Inter1
2099,ESR1,Inter1
2101,GALT,Inter1
2103,CA11,Inter1
2104,EID2B,Inter1
2110,CA12,Inter1
2113,C5orf58,Inter1
2114,CYP51A1-AS1,Inter1
2116,ANAPC13,Inter1
2117,DND1,Inter1
2119,ALPL,Inter1
2123,ADGRG2,Inter1
2125,CLDN19,Inter1
2126,C11orf91,Inter1
2127,AANAT,Inter1
2130,BOLA2B,Inter1
2134,C1orf189,Inter1
2135,DAPK3,Inter1
2137,AAAS,Inter1
2138,AMZ1,Inter1
2143,DHX16,Inter1
2144,DUS2,Inter1
2145,EPHB1,Inter1
2147,C12orf50,Inter1
2148,CNDP1,Inter1
2149,DUOX2,Inter1
2150,GABRD,Inter1
2152,DNAAF1,Inter1
2153,DUSP26,Inter1
2155,CADM1,Inter1
2159,AKR1D1,Inter1
2160,FRRS1L,Inter1
2166,APLN,Inter1
2167,CCDC102B,Inter1
2168,CTH,Inter1
2169,C11orf96,Inter1
2170,FLT4,Inter1
2183,CCL17,Inter1
2189,GAPLINC,Inter1
2190,DIRC3-AS1,Inter1
2192,CCL20,Inter1
2194,DCDC2B,Inter1
2200,CLEC18A,Inter1
2202,BIRC7,Inter1
2204,DUSP23,Inter1
2206,CFAP44,Inter1
2207,ATP2B4,Inter1
2208,DDX17,Inter1
2209,C11orf58,Inter1
2210,BAG5,Inter1
2211,B4GALNT1,Inter1
2212,ARL14EP,Inter1
2213,ATMIN,Inter1
2215,FXR2,Inter1
2216,CDR2L,Inter1
2217,ENKUR,Inter1
2218,FZD6,Inter1
2219,DDX19A,Inter1
2220,DKK1,Inter1
2222,BCLAF1,Inter1
2223,BNIP1,Inter1
2224,AMMECR1L,Inter1
2225,ENPP7,Inter1
2226,EXOSC6,Inter1
2227,FNBP4,Inter1
2228,C1orf174,Inter1
2229,FMR1-AS1,Inter1
2230,FBXO2,Inter1
2231,AIMP1,Inter1
2232,DPH3,Inter1
2233,DIS3,Inter1
2234,ASNSD1,Inter1
2236,CCNC,Inter1
2237,C17orf98,Inter1
2239,BOD1,Inter1
2240,DGAT2,Inter1
2241,DIO3,Inter1
2242,ABCB8,Inter1
2246,ATR,Inter1
2247,ARFIP2,Inter1
2248,AAR2,Inter1
2249,CWC25,Inter1
2250,DDX5,Inter1
2251,DOHH,Inter1
2252,BFAR,Inter1
2254,FUT4,Inter1
2255,AGAP6,Inter1
2256,CHTOP,Inter1
2258,CCDC47,Inter1
2260,B4GALT1-AS1,Inter1
2261,ARL1,Inter1
2262,BZW1,Inter1
2264,CTDNEP1,Inter1
2265,BCL2L10,Inter1
2266,DCTN5,Inter1
2267,BET1L,Inter1
2268,FEM1B,Inter1
2269,EBAG9,Inter1
2270,AMD1,Inter1
2272,CD81,Inter1
2274,CIAO1,Inter1
2275,CTF1,Inter1
2276,AOC2,Inter1
2277,FBXL19-AS1,Inter1
2279,C16orf46,Inter1
2280,CCDC51,Inter1
2282,ATRAID,Inter1
2284,ANGEL1,Inter1
2285,ARHGEF26,Inter1
2287,FAM186A,Inter1
2288,DUXAP8,Inter1
2293,C2orf49,Inter1
2294,CHRNB2,Inter1
2297,FAM107A,Inter1
2299,CKM,Inter1
2301,ACTRT3,Inter1
2302,DYNC1LI2,Inter1
2306,AIDA,Inter1
2308,DXO,Inter1
2309,CTRL,Inter1
2311,CENPB,Inter1
2312,DPH7,Inter1
2313,CLDN15,Inter1
2314,ANAPC2,Inter1
2318,DSCR9,Inter1
2319,ALKBH4,Inter1
2321,A1BG,Inter1
2322,EMB,Inter1
2323,DCAF12,Inter1
2324,CAPN10,Inter1
2326,FUNDC2,Inter1
2327,BLOC1S4,Inter1
2328,ASS1,Inter1
2329,ASB6,Inter1
2331,DHX35,Inter1
2332,EIF4A3,Inter1
2333,CNDP2,Inter1
2334,ASB1,Inter1
2335,CERS2,Inter1
2336,FAM53C,Inter1
2337,ETS2,Inter1
2338,AFG3L2,Inter1
2339,CDC42EP2,Inter1
2341,FASTKD2,Inter1
2342,CARMN,Inter1
2343,CDK11A,Inter1
2344,CCDC113,Inter1
2345,FBXW9,Inter1
2346,ALG1,Inter1
2347,EFCAB3,Inter1
2348,FAM174B,Inter1
2349,FGFBP3,Inter1
2350,APC2,Inter1
2351,EVA1C,Inter1
2352,C17orf107,Inter1
2353,CLPTM1,Inter1
2355,ARHGEF33,Inter1
2356,FAAP100,Inter1
2360,CD160,Inter1
2363,FAAP20,Inter1
2364,DCTN1,Inter1
2365,ASPHD1,Inter1
2366,CHID1,Inter1
2367,AIFM2,Inter1
2368,CHCHD7,Inter1
2371,BMPER,Inter1
2373,DNAL4,Inter1
2374,CDH22,Inter1
2375,CTNS,Inter1
2376,ADAM19,Inter1
2377,CCNL1,Inter1
2378,BTG2,Inter1
2379,CCDC97,Inter1
2380,CDK12,Inter1
2381,DRG2,Inter1
2383,EMC7,Inter1
2384,C8orf58,Inter1
2385,AZIN1,Inter1
2387,CALM1,Inter1
2388,CHMP6,Inter1
2389,CCL4,Inter1
2390,FAM118B,Inter1
2391,DHDDS,Inter1
2392,BRAP,Inter1
2393,EIF4ENIF1,Inter1
2394,CALML6,Inter1
2395,FBXL18,Inter1
2397,AATF,Inter1
2398,DBNDD1,Inter1
2399,DHX57,Inter1
2400,DNAJC24,Inter1
2401,ARFGAP1,Inter1
2402,ATP10B,Inter1
2403,AQP11,Inter1
2404,ADAMTS9,Inter1
2405,DNAH11,Inter1
2406,DVL1,Inter1
2407,DFFB,Inter1
2408,BDP1,Inter1
2409,DCTD,Inter1
2410,DCUN1D5,Inter1
2411,ELOF1,Inter1
2412,ERGIC2,Inter1
2413,CACTIN,Inter1
2414,EXOSC7,Inter1
2416,CDK5RAP1,Inter1
2425,CHUK,Inter1
2427,DKK3,Inter1
2429,CHST10,Inter1
2430,ATF3,Inter1
2431,CATSPERD,Inter1
2433,FAM181B,Inter1
2435,FASTKD3,Inter1
2436,AGMAT,Inter1
2437,E2F6,Inter1
2439,CTNNBL1,Inter1
2440,FBXL14,Inter1
2441,CMPK1,Inter1
2442,C6orf120,Inter1
2444,ANOS1,Inter1
2445,CWC22,Inter1
2446,FRG1,Inter1
2448,ELK4,Inter1
2449,DHX29,Inter1
2450,AAGAB,Inter1
2451,ECD,Inter1
2452,DNAH10,Inter2
2455,ABCA2,Inter2
2457,FYTTD1,Inter2
2458,CMTM2,Inter2
2460,DOCK9,Inter2
2461,DLST,Inter2
2463,EHD3,Inter2
2465,CASP8,Inter2
2466,CCR6,Inter2
2467,C9orf43,Inter2
2469,ADAD2,Inter2
2470,C1QTNF7,Inter2
2471,EXOSC1,Inter2
2472,BRD8,Inter2
2473,DNAH17,Inter2
2474,ADGRB1,Inter2
2475,CEACAM1,Inter2
2476,FAM43A,Inter2
2477,CLDND2,Inter2
2479,ATP1A1,Inter2
2480,ARHGEF19,Inter2
2481,ASPHD2,Inter2
2482,FMNL2,Inter2
2483,G6PC3,Inter2
2484,CHMP7,Inter2
2485,C20orf27,Inter2
2486,A1BG-AS1,Inter2
2487,FMNL3,Inter2
2489,CYTL1,Inter2
2490,ELK3,Inter2
2492,CHD3,Inter2
2493,CD44,Inter2
2494,CECR2,Inter2
2495,ATP1A1-AS1,Inter2
2496,ARHGAP25,Inter2
2497,AP4E1,Inter2
2498,AR,Inter2
2499,C12orf75,Inter2
2500,DOK4,Inter2
2501,EFHC2,Inter2
2502,EXTL3,Inter2
2503,APEX2,Inter2
2504,FAM117A,Inter2
2505,ANKRD28,Inter2
2507,BSN,Inter2
2508,BTK,Inter2
2510,FRMD3,Inter2
2511,CDYL2,Inter2
2512,CMAS,Inter2
2513,ALG5,Inter2
2514,CABP1,Inter2
2515,ARHGEF4,Inter2
2516,BCL9L,Inter2
2517,C5orf66,Inter2
2519,FAM221B,Inter2
2520,ASB2,Inter2
2521,DIRAS3,Inter2
2523,CHRNA6,Inter2
2524,C18orf63,Inter2
2525,F2RL2,Inter2
2528,EXOC3L1,Inter2
2530,A2ML1,Inter2
2531,CIRBP,Inter2
2534,CEL,Inter2
2536,EPM2A,Inter2
2537,CENPQ,Inter2
2539,DAB2IP,Inter2
2540,ACACB,Inter2
2542,DGAT2L6,Inter2
2543,DCLRE1A,Inter2
2545,CCNG2,Inter2
2547,ALOX15,Inter2
2549,CMTM5,Inter2
2550,CYP4F8,Inter2
2553,DLL1,Inter2
2554,ADCY9,Inter2
2555,ACADM,Inter2
